1,-0.389121566301324,-0.357306445787119,-1.44557973569323,-0.242003619979989,1.2876974977506,1.45964707345219,-1.35205341387393,-0.115137986059309,-0.522222030343382,-0.738891269238739,1.39130847266489,0.950894899615537,-0.0861689890600316,2.59750812228934,-0.750959321171421,-0.152163605694765,-0.607889275585599,1.40777909999206,-1.86391766922831,-1.0977396097621,-0.089343617199235,-1.53572071763579,2.14813166039434,2.10849200165855,1.57313640121425,-0.368919885268691,0.851340808362947,-0.275224434694416,-1.05466505012417,-0.122939900862333,0.689935418782313,-2.66684641451937,-2.18603790898046,-1.48229320301749,0.11460573009839,-0.473791514338929
2,-0.138558183238157,-0.443946278571339,-1.84060725746048,-0.275457927850234,1.26814842289278,1.92390343689955,-1.02031462773233,-0.622840549417459,-0.0673415841251253,-0.668001936610403,1.66733505726059,1.48832534464111,0.234126372377619,3.54700272685953,0.388128805672549,-1.22943488344676,-1.00139310709337,0.496399587601537,-2.3898662770849,-1.71225968232624,-0.251201836354343,-2.13108004152086,2.59876879944354,1.84044875790375,2.08415877233439,-2.12686429942107,0.549295521121419,-0.411513830702017,-1.41682724962904,-0.197341268652142,1.1082209176166,-3.53995548912851,-2.77491107280433,-1.90458986581562,-0.147929078030854,-1.44730455262594
3,-0.196636650805125,-0.423023812148153,-2.00364085782169,-0.188122498591848,1.66478795497862,1.39895351859147,-0.859896103814159,-0.233996441493927,0.349619462490353,-1.28030309190341,2.05586503338594,0.967176913063362,1.02061869286052,3.17806848848066,0.741797485215186,-1.11280603173482,-1.00637210018209,-0.254291450338297,-1.15660216599398,-1.45424702155662,-0.392372630381558,-1.08563464992867,3.01021471897767,2.18221725275201,0.305407687088658,-0.721669019494078,-0.614852956418322,0.693386115058234,0.552184463324032,1.02153068397825,2.0975578230307,-2.92576530033794,-1.77105404244829,-1.39802494384239,-0.568892750304751,-0.810324531025452
4,-0.0334342303258456,-0.413814846015493,-1.74951064473347,-0.101246137208074,1.92981368102509,1.65107829625561,-0.334689611482451,0.26051387424186,-0.278620558690995,-1.36469669125067,1.67523104232313,0.997284957037247,-0.297422759235589,3.67073563566694,-0.0467261068703068,-0.287880026401987,-1.05665451981575,0.54084262857525,-1.68773128548038,-1.27553651937873,1.05674121057889,-0.801224269964263,2.25546141998314,1.82771506908275,1.94758673429481,-0.512978176636983,-0.621591310169471,0.633049757498806,-0.626525778286762,0.88824543974055,0.299134916755854,-1.3423486883496,-2.69496734663459,-2.9067812032185,-0.831040329353648,-0.813273641640456
5,-0.132510658787602,-0.643381930278654,-1.69344171435649,-0.352482038133896,1.80285893444893,1.48950269569716,-0.846167467089628,-0.168653804783613,-0.451723917410003,-1.39131572176988,2.08009023543677,0.892062475201238,0.64865418963771,2.88295512156333,1.11692763742566,-0.760659167264545,-0.870741548256158,-0.83323721222834,-1.60108802680643,-2.03367411080071,-1.37036321052918,-0.286794984891515,3.66327466944413,2.22757347012869,0.435354555626332,-1.19443626643111,-0.527894255717757,-0.187156480021269,-0.869380753675876,0.293605581883668,1.93555007125205,-2.97342629451223,-1.01343689419578,-1.44935048949066,1.00716997473409,-0.457057813795285
6,-0.354763392892046,-0.356551021903322,-1.87942631797298,-0.125223933435847,1.26208847952031,1.56922155531961,-0.748090401765356,-0.331556507557758,-0.507392233610509,-1.20952202757999,1.77928372648628,1.12951271016571,1.53276138250844,2.9320482500407,0.542758028242826,-0.681531959959606,-1.59749132848523,-0.0712766681856303,-1.43325801680005,-1.77263579067013,-0.0971994413097487,-0.424978364992032,2.56889468801648,1.79228554933653,0.253171437473371,-0.0427470488844107,0.783834989251257,0.176969632246419,-0.694278483335551,0.65402481698752,1.9882528529718,-1.17996438536739,0.589280030998113,-0.78927424006482,-1.72206594987008,-2.17827992001748
7,-0.235210621454259,-0.376440841618154,-1.73384335996233,-0.0524223045377837,1.74196377519175,1.49839751365931,-0.415572522997106,-0.337994387727259,-0.334676317583456,-0.83600718529472,1.90093439398209,1.16693020034044,0.73101548297272,3.78328178133044,0.300840449288161,-0.633883232477308,-1.01213383235063,0.619964414165074,-1.82079780650847,-0.944945301670979,0.140801997064387,-1.76515351352774,2.48585077859243,1.3376672874459,1.10497748128567,-0.545562701132713,0.602629949581132,0.275142152504951,-1.44001012470741,0.664214504231915,0.744328298358634,-1.04279509985258,-1.72235892850314,-1.52617365038814,-1.15974149467604,-1.11427331571618
8,-0.366823647757698,-0.383966346710897,-1.7075753208702,-0.297569768879821,1.43595652755571,1.47854544234889,-0.639240906897656,-0.176462222609955,-0.836221874529497,-0.851687178528351,1.45492464276824,0.933001916893026,0.572953501654273,3.05587100391916,0.581148224081396,-0.730139091909787,-0.949773637466425,0.0677044059688236,-2.06219225367017,-1.1670220598473,-0.594913273091309,-0.824316703202892,2.91807985275016,1.26985647738308,0.654159531979978,-0.541350696945035,1.64753242526846,-0.648931782643632,-0.746267489814252,0.409449529353824,0.636315362133843,-1.02185295302844,-1.63335502625941,-1.11456089833161,-1.93787429276104,-0.422784086475549
9,-0.411606669548605,-0.355087003062805,-1.62857813052812,-0.214865955859668,1.59620217639013,1.68694596819802,-0.648821455822757,0.424501636981491,-1.20147873134118,-1.02220103561582,1.77161062881266,1.17791263615594,0.296457951630143,2.87238247204329,0.343557847483863,-0.260551429663363,-1.92191604039196,0.660904622497094,-1.97955534162753,-1.607966271229,-0.333282382068135,-0.595187935935043,3.40069533876461,0.844284654372584,0.554149622143418,-1.08700816096298,0.937199219116933,-0.468331072939287,-2.20409522077157,0.405086203991045,-0.0604122704135084,-1.29793726674695,-0.560711272140278,-2.44815210381102,0.831455547927673,-0.874222739228892
10,-0.32434288759645,-0.374484186735863,-1.62855615235373,-0.3898620121828,1.72604722475871,1.11461765432494,-0.360714750286389,0.233886840246579,-0.575539514798771,-1.02404324712682,2.03803853254268,0.487332785609502,0.510389738038457,2.96209996015894,1.21836608132317,-0.609795153629364,-0.777416112307184,-0.611852798276681,-1.23153011258327,-1.001657752633,-1.56987912640151,1.01326650973248,3.36279027760543,1.97099288381824,-0.622126590974805,-1.70175283162566,1.90220474267172,-1.34560398929624,0.323778328227519,-0.341928576634318,1.46512443014183,-0.27683613958915,-0.175131966096421,-1.4430076700027,-1.55958011406903,-0.615886442689234
