3,2,1,0,-1,-1,-2,-3,-3,-4,-4,-5,-5,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-12,-12,-13,-13,-14,-14,-15,-16,-16,-17,-17,-18,-19,-19,-20,-21,-21,-22,-23,-24,-24,-25,-26,-27,-28,-29,-30,-31,-32,-33,-35,-36,-38,-40,-41,-44,-46,-49,-53,-59,-68
2,2,2,1,1,0,0,-1,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-11,-12,-12,-13,-13,-14,-14,-15,-16,-16,-17,-18,-18,-19,-20,-21,-21,-22,-23,-24,-25,-26,-27,-28,-30,-31,-33,-34,-36,-39,-42,-45,-50,-59
1,2,2,2,1,1,1,0,0,0,-1,-1,-1,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-7,-8,-8,-9,-9,-10,-10,-11,-11,-12,-12,-13,-13,-14,-15,-15,-16,-17,-17,-18,-19,-20,-20,-21,-22,-23,-25,-26,-27,-29,-30,-32,-34,-37,-41,-45,-53
0,1,2,2,2,1,1,1,1,0,0,0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-8,-8,-9,-9,-10,-10,-11,-11,-12,-13,-13,-14,-14,-15,-16,-16,-17,-18,-19,-20,-21,-22,-23,-24,-26,-27,-29,-31,-34,-37,-42,-49
-1,1,1,2,2,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-8,-8,-9,-9,-10,-10,-11,-11,-12,-13,-13,-14,-15,-15,-16,-17,-18,-19,-20,-21,-22,-23,-25,-27,-29,-31,-34,-39,-46
-1,0,1,1,1,1,1,1,1,1,1,1,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-11,-12,-12,-13,-14,-15,-15,-16,-17,-18,-19,-20,-22,-23,-25,-27,-29,-32,-36,-44
-2,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-11,-12,-13,-13,-14,-15,-16,-17,-18,-19,-20,-21,-23,-25,-27,-30,-34,-41
-3,-1,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-11,-12,-13,-14,-14,-15,-16,-17,-19,-20,-22,-23,-26,-29,-33,-40
-3,-1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-13,-14,-15,-16,-17,-19,-20,-22,-24,-27,-31,-38
-4,-1,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,-1,-1,-1,-1,-1,-2,-2,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-10,-11,-12,-12,-13,-14,-15,-16,-18,-19,-21,-23,-26,-30,-36
