4,3,1,-1,-2,-4,-5,-6,-8,-9,-10,-11,-13,-14,-15,-16,-18,-19,-20,-21,-22,-24,-25,-26,-27,-28,-30,-31,-32,-34,-35,-36,-38,-39,-40,-42,-43,-45,-46,-48,-49,-51,-53,-55,-56,-58,-60,-62,-65,-67,-69,-72,-75,-78,-81,-84,-88,-93,-97,-103,-110,-119,-130,-150
3,3,3,2,1,-0,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-25,-27,-28,-29,-30,-31,-33,-34,-35,-37,-38,-40,-41,-43,-44,-46,-48,-50,-52,-54,-56,-58,-61,-64,-66,-70,-73,-77,-82,-87,-93,-101,-112,-130
1,3,3,3,2,1,1,-0,-1,-2,-2,-3,-4,-5,-6,-6,-7,-8,-9,-10,-11,-12,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-26,-27,-28,-29,-30,-32,-33,-34,-36,-37,-39,-41,-42,-44,-46,-48,-50,-53,-55,-58,-61,-64,-68,-72,-77,-83,-91,-101,-119
-1,2,3,3,2,2,2,1,0,-0,-1,-1,-2,-3,-3,-4,-5,-6,-6,-7,-8,-9,-9,-10,-11,-12,-13,-14,-15,-15,-16,-17,-18,-19,-20,-21,-22,-24,-25,-26,-27,-28,-30,-31,-33,-34,-36,-37,-39,-41,-43,-45,-47,-49,-52,-55,-58,-61,-65,-70,-76,-83,-93,-110
-2,1,2,2,2,2,2,2,1,1,0,-0,-1,-1,-2,-3,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-10,-11,-12,-13,-14,-15,-15,-16,-17,-18,-19,-20,-21,-23,-24,-25,-26,-27,-29,-30,-32,-33,-35,-36,-38,-40,-42,-45,-47,-50,-53,-56,-60,-65,-70,-77,-87,-103
-4,-0,1,2,2,2,2,2,2,1,1,0,0,-0,-1,-2,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-8,-9,-10,-11,-12,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-26,-27,-28,-30,-31,-33,-35,-37,-39,-41,-43,-46,-49,-52,-56,-60,-65,-72,-82,-97
-5,-1,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-8,-9,-10,-11,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-26,-27,-29,-30,-32,-34,-36,-38,-40,-42,-45,-48,-52,-56,-61,-68,-77,-93
-6,-2,-0,1,2,2,2,2,2,2,2,1,1,1,0,-0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-8,-9,-10,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-25,-26,-28,-29,-31,-33,-35,-37,-39,-42,-45,-49,-53,-58,-64,-73,-88
-8,-3,-1,0,1,2,2,2,2,2,2,2,1,1,1,0,0,-0,-1,-1,-2,-2,-2,-3,-4,-4,-5,-5,-6,-6,-7,-8,-8,-9,-10,-11,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-23,-24,-25,-27,-29,-30,-32,-34,-37,-39,-42,-46,-50,-55,-61,-70,-84
-9,-4,-2,-0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,-0,-1,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-6,-7,-7,-8,-9,-9,-10,-11,-12,-12,-13,-14,-15,-16,-17,-18,-20,-21,-22,-23,-25,-27,-28,-30,-32,-34,-37,-40,-43,-47,-52,-58,-66,-81
