4,2,1,-1,-3,-5,-7,-8,-10,-12,-13,-15,-16,-18,-19,-21,-22,-24,-25,-27,-28,-30,-31,-33,-34,-36,-37,-39,-41,-42,-44,-46,-47,-49,-51,-52,-54,-56,-58,-60,-62,-64,-66,-69,-71,-73,-76,-78,-81,-84,-87,-90,-94,-98,-102,-106,-111,-116,-122,-129,-138,-149,-164,-188
2,3,3,2,1,-1,-2,-3,-4,-5,-7,-8,-9,-10,-11,-13,-14,-15,-16,-18,-19,-20,-21,-23,-24,-25,-27,-28,-29,-31,-32,-34,-35,-37,-38,-40,-41,-43,-45,-46,-48,-50,-52,-54,-56,-58,-60,-63,-65,-68,-71,-73,-77,-80,-84,-88,-92,-97,-103,-109,-117,-127,-141,-164
1,3,3,3,2,1,0,-1,-1,-2,-3,-4,-5,-6,-7,-8,-9,-10,-12,-13,-14,-15,-16,-17,-18,-19,-21,-22,-23,-24,-25,-27,-28,-29,-31,-32,-34,-35,-37,-38,-40,-42,-44,-45,-47,-49,-51,-53,-56,-58,-61,-63,-66,-70,-73,-77,-81,-85,-91,-97,-104,-114,-127,-149
-1,2,3,3,2,2,1,1,0,-1,-1,-2,-3,-4,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-18,-19,-20,-21,-22,-23,-25,-26,-27,-29,-30,-31,-33,-34,-36,-38,-39,-41,-43,-45,-47,-49,-51,-54,-56,-59,-62,-65,-69,-73,-77,-82,-88,-95,-104,-117,-138
-3,1,2,2,3,2,2,2,1,0,-0,-1,-1,-2,-3,-4,-4,-5,-6,-7,-8,-9,-10,-10,-11,-12,-13,-14,-15,-16,-18,-19,-20,-21,-22,-23,-25,-26,-27,-29,-30,-32,-33,-35,-36,-38,-40,-42,-44,-46,-48,-51,-53,-56,-59,-63,-67,-71,-76,-81,-88,-97,-109,-129
-5,-1,1,2,2,2,2,2,2,1,1,0,-0,-1,-2,-2,-3,-4,-4,-5,-6,-7,-8,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-23,-24,-25,-27,-28,-29,-31,-33,-34,-36,-38,-40,-42,-44,-46,-49,-52,-55,-58,-61,-65,-70,-76,-82,-91,-103,-122
-7,-2,0,1,2,2,2,2,2,2,1,1,0,-0,-1,-1,-2,-2,-3,-4,-4,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-24,-25,-26,-28,-29,-31,-33,-34,-36,-38,-40,-43,-45,-48,-50,-54,-57,-61,-65,-71,-77,-85,-97,-116
-8,-3,-1,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-3,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-13,-14,-15,-17,-18,-19,-20,-21,-22,-24,-25,-27,-28,-30,-31,-33,-35,-37,-39,-42,-44,-47,-50,-53,-57,-61,-67,-73,-81,-92,-111
-10,-4,-1,0,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-2,-3,-3,-4,-5,-5,-6,-7,-8,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-23,-24,-26,-27,-29,-30,-32,-34,-36,-39,-41,-44,-47,-50,-54,-58,-63,-69,-77,-88,-106
-12,-5,-2,-1,0,1,2,2,2,2,2,2,2,1,1,1,0,-0,-0,-1,-1,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-9,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-19,-21,-22,-23,-25,-26,-28,-30,-32,-34,-36,-38,-41,-44,-47,-50,-55,-59,-65,-73,-84,-102
-13,-7,-3,-1,-0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,-0,-1,-1,-2,-2,-3,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-11,-11,-12,-13,-14,-15,-16,-18,-19,-20,-21,-23,-24,-26,-28,-29,-31,-33,-36,-38,-41,-44,-48,-52,-56,-62,-70,-80,-98
-15,-8,-4,-2,-1,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-18,-20,-21,-22,-24,-26,-27,-29,-31,-33,-36,-39,-42,-45,-49,-53,-59,-66,-77,-94
-16,-9,-5,-3,-1,-0,0,1,1,2,2,2,2,2,2,2,1,1,1,1,0,-0,-1,-1,-1,-2,-2,-3,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-11,-12,-12,-13,-15,-16,-17,-18,-19,-21,-22,-24,-25,-27,-29,-31,-34,-36,-39,-43,-46,-51,-56,-63,-73,-90
-18,-10,-6,-4,-2,-1,-0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,0,-0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-9,-9,-10,-11,-12,-13,-14,-15,-17,-18,-19,-21,-22,-24,-25,-27,-29,-32,-34,-37,-40,-44,-48,-54,-61,-71,-87
-19,-11,-7,-5,-3,-2,-1,0,1,1,1,2,2,2,2,2,2,2,1,1,1,1,0,0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-6,-7,-8,-8,-9,-10,-11,-12,-13,-14,-15,-16,-18,-19,-20,-22,-24,-26,-28,-30,-32,-35,-38,-42,-46,-51,-58,-68,-84
-21,-13,-8,-6,-4,-2,-1,-0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,0,0,-0,-1,-1,-1,-2,-2,-3,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-18,-19,-21,-22,-24,-26,-28,-30,-33,-36,-40,-44,-49,-56,-65,-81
-22,-14,-9,-7,-4,-3,-2,-1,-0,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,0,0,-0,-1,-1,-1,-2,-2,-3,-3,-4,-5,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-18,-19,-21,-22,-24,-26,-29,-31,-34,-38,-42,-47,-53,-63,-78
