4,3,1,0,-1,-2,-3,-4,-4,-5,-6,-7,-8,-8,-9,-10,-11,-12,-12,-13,-14,-15,-15,-16,-17,-18,-19,-19,-20,-21,-22,-23,-24,-24,-25,-26,-27,-28,-29,-30,-31,-32,-33,-34,-36,-37,-38,-39,-41,-42,-44,-45,-47,-49,-51,-53,-56,-59,-62,-65,-70,-75,-83,-95
3,3,3,2,1,1,0,-1,-1,-2,-3,-3,-4,-4,-5,-6,-6,-7,-8,-8,-9,-10,-10,-11,-12,-12,-13,-14,-14,-15,-16,-16,-17,-18,-19,-20,-20,-21,-22,-23,-24,-25,-26,-27,-28,-29,-30,-31,-33,-34,-35,-37,-38,-40,-42,-44,-46,-49,-51,-55,-59,-64,-71,-83
1,3,3,2,2,2,1,1,0,-0,-1,-1,-2,-2,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-9,-9,-10,-10,-11,-12,-12,-13,-14,-14,-15,-16,-17,-17,-18,-19,-20,-21,-21,-22,-23,-24,-25,-27,-28,-29,-30,-32,-33,-35,-36,-38,-40,-43,-45,-49,-52,-57,-64,-75
0,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-12,-13,-14,-15,-15,-16,-17,-18,-18,-19,-20,-21,-22,-23,-24,-25,-27,-28,-29,-31,-32,-34,-36,-38,-41,-44,-48,-52,-59,-70
-1,1,2,2,2,2,2,2,1,1,1,0,0,-0,-1,-1,-2,-2,-2,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-12,-13,-14,-15,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-25,-26,-28,-29,-31,-33,-35,-38,-41,-44,-49,-55,-65
-2,1,2,2,2,2,2,2,2,1,1,1,1,0,-0,-0,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-11,-12,-13,-14,-14,-15,-16,-17,-18,-18,-19,-21,-22,-23,-24,-25,-27,-29,-30,-32,-35,-38,-41,-45,-51,-62
-3,0,1,2,2,2,2,2,2,2,1,1,1,1,0,0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-13,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-25,-26,-28,-30,-32,-35,-38,-43,-49,-59
-4,-1,1,1,2,2,2,2,2,2,2,1,1,1,1,0,0,-0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-14,-14,-15,-16,-17,-18,-19,-20,-22,-23,-25,-26,-28,-30,-33,-36,-40,-46,-56
-4,-1,0,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,-0,-1,-1,-1,-1,-2,-2,-3,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-12,-12,-13,-14,-15,-16,-17,-18,-19,-20,-21,-23,-25,-26,-29,-31,-34,-38,-44,-53
-5,-2,-0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,-0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-6,-6,-6,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-14,-14,-15,-16,-18,-19,-20,-21,-23,-25,-27,-29,-32,-36,-42,-51
-6,-3,-1,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-12,-13,-13,-14,-15,-16,-17,-19,-20,-22,-23,-25,-28,-31,-35,-40,-49
-7,-3,-1,-0,0,1,1,1,1,2,2,2,2,1,1,1,1,1,1,1,0,0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-5,-6,-6,-7,-8,-8,-9,-9,-10,-11,-12,-12,-13,-14,-15,-16,-18,-19,-20,-22,-24,-26,-29,-33,-38,-47
-8,-4,-2,-1,0,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,0,0,0,-0,-0,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-9,-9,-10,-11,-11,-12,-13,-14,-15,-16,-18,-19,-21,-23,-25,-28,-32,-37,-45
-8,-4,-2,-1,-0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-11,-11,-12,-13,-14,-15,-17,-18,-20,-22,-24,-27,-30,-35,-44
-9,-5,-3,-2,-1,-0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-11,-11,-12,-13,-14,-16,-17,-19,-21,-23,-25,-29,-34,-42
-10,-6,-4,-2,-1,-0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-5,-6,-7,-7,-8,-8,-9,-10,-11,-12,-13,-14,-15,-16,-18,-19,-22,-24,-28,-33,-41
-11,-6,-4,-3,-2,-1,-0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-0,-0,-0,-1,-1,-1,-2,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-8,-8,-9,-10,-11,-12,-13,-14,-15,-17,-18,-21,-23,-27,-31,-39
-12,-7,-5,-3,-2,-1,-1,-0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,-0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-8,-8,-9,-10,-11,-12,-13,-14,-16,-18,-20,-22,-25,-30,-38
