4,3,1,0,-1,-2,-3,-4,-4,-5,-6,-7,-8,-9,-9,-10,-11,-12,-12,-13,-14,-15,-16,-16,-17,-18,-19,-20,-20,-21,-22,-23,-24,-25,-26,-26,-27,-28,-29,-30,-31,-32,-34,-35,-36,-37,-38,-40,-41,-43,-44,-46,-48,-49,-51,-54,-56,-59,-62,-66,-70,-76,-83,-96
3,3,3,2,1,1,0,-1,-1,-2,-3,-3,-4,-5,-5,-6,-6,-7,-8,-8,-9,-10,-10,-11,-12,-12,-13,-14,-14,-15,-16,-17,-17,-18,-19,-20,-21,-21,-22,-23,-24,-25,-26,-27,-28,-29,-30,-31,-33,-34,-35,-37,-39,-40,-42,-44,-46,-49,-52,-55,-59,-64,-72,-83
1,3,3,2,2,2,1,1,0,-0,-1,-1,-2,-2,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-9,-9,-10,-10,-11,-12,-12,-13,-14,-14,-15,-16,-17,-17,-18,-19,-20,-21,-22,-23,-24,-25,-26,-27,-28,-29,-30,-32,-33,-35,-37,-38,-41,-43,-46,-49,-53,-58,-64,-76
0,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-2,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-13,-14,-15,-15,-16,-17,-18,-19,-19,-20,-21,-22,-23,-24,-26,-27,-28,-29,-31,-33,-34,-36,-39,-41,-44,-48,-53,-59,-70
-1,1,2,2,2,2,2,2,1,1,1,0,-0,-0,-1,-1,-2,-2,-2,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-13,-14,-15,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-25,-27,-28,-30,-31,-33,-35,-38,-41,-44,-49,-55,-66
-2,1,2,2,2,2,2,2,2,1,1,1,1,0,-0,-0,-1,-1,-2,-2,-2,-3,-3,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-9,-9,-10,-10,-11,-12,-12,-13,-14,-14,-15,-16,-17,-18,-19,-20,-21,-22,-23,-24,-26,-27,-29,-31,-33,-35,-38,-41,-46,-52,-62
-3,0,1,2,2,2,2,2,2,2,1,1,1,1,0,0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-11,-12,-13,-14,-14,-15,-16,-17,-18,-19,-20,-21,-22,-24,-25,-27,-28,-30,-33,-35,-39,-43,-49,-59
-4,-1,1,1,2,2,2,2,2,2,2,1,1,1,1,0,0,-0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-11,-12,-13,-14,-14,-15,-16,-17,-18,-19,-20,-22,-23,-25,-26,-28,-31,-33,-36,-41,-46,-56
-4,-1,0,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,-0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-5,-6,-6,-7,-7,-8,-9,-9,-10,-10,-11,-12,-12,-13,-14,-15,-16,-17,-18,-19,-20,-22,-23,-25,-27,-29,-31,-34,-38,-44,-54
-5,-2,-0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,-0,-0,-1,-1,-1,-2,-2,-2,-3,-3,-3,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-9,-10,-11,-11,-12,-13,-14,-15,-16,-17,-18,-19,-20,-22,-23,-25,-27,-30,-33,-37,-42,-51
-6,-3,-1,0,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1,0,0,-0,-0,-1,-1,-1,-1,-2,-2,-2,-3,-3,-4,-4,-4,-5,-5,-6,-6,-7,-7,-8,-8,-9,-10,-10,-11,-12,-13,-13,-14,-15,-16,-18,-19,-20,-22,-24,-26,-28,-31,-35,-40,-49
