4,2,0,-2,-5,-7,-9,-11,-13,-15,-17,-19,-21,-23,-25,-27,-29,-31,-33,-35,-37,-39,-41,-43,-45,-47,-49,-51,-53,-55,-57,-59,-61,-64,-66,-68,-70,-73,-75,-78,-81,-83,-86,-89,-92,-95,-98,-102,-105,-109,-113,-117,-122,-126,-132,-137,-144,-151,-158,-168,-179,-193,-212,-244
2,3,3,1,0,-1,-3,-4,-6,-7,-9,-11,-12,-14,-15,-17,-18,-20,-21,-23,-25,-26,-28,-30,-31,-33,-35,-36,-38,-40,-42,-44,-46,-48,-50,-52,-54,-56,-58,-60,-63,-65,-67,-70,-73,-75,-78,-81,-85,-88,-92,-95,-99,-104,-108,-114,-119,-126,-133,-141,-152,-165,-182,-212
0,3,3,3,2,1,-0,-1,-2,-4,-5,-6,-7,-9,-10,-11,-13,-14,-15,-17,-18,-20,-21,-22,-24,-25,-27,-28,-30,-32,-33,-35,-37,-38,-40,-42,-44,-46,-48,-50,-52,-54,-57,-59,-61,-64,-67,-70,-72,-76,-79,-82,-86,-90,-95,-100,-105,-111,-118,-126,-135,-148,-165,-193
-2,1,3,3,3,2,1,0,-0,-1,-2,-3,-4,-6,-7,-8,-9,-10,-11,-12,-14,-15,-16,-18,-19,-20,-22,-23,-24,-26,-27,-29,-31,-32,-34,-36,-37,-39,-41,-43,-45,-47,-49,-51,-54,-56,-58,-61,-64,-67,-70,-73,-77,-81,-85,-89,-95,-100,-107,-114,-124,-135,-152,-179
-5,0,2,3,3,2,2,1,1,0,-1,-2,-2,-3,-4,-5,-6,-7,-8,-9,-11,-12,-13,-14,-15,-16,-18,-19,-20,-22,-23,-24,-26,-27,-29,-31,-32,-34,-36,-37,-39,-41,-43,-45,-47,-50,-52,-55,-57,-60,-63,-66,-70,-73,-77,-82,-86,-92,-98,-106,-114,-126,-141,-168
-7,-1,1,2,2,3,2,2,2,1,0,-0,-1,-2,-3,-3,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-15,-16,-17,-18,-20,-21,-22,-24,-25,-27,-28,-30,-31,-33,-35,-37,-38,-40,-42,-45,-47,-49,-52,-54,-57,-60,-64,-67,-71,-75,-80,-85,-91,-98,-107,-118,-133,-158
-9,-3,-0,1,2,2,2,2,2,2,1,1,0,-1,-1,-2,-3,-4,-4,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-16,-17,-18,-19,-21,-22,-23,-25,-26,-28,-29,-31,-33,-35,-36,-38,-40,-43,-45,-47,-50,-53,-55,-59,-62,-66,-70,-74,-79,-85,-92,-100,-111,-126,-151
-11,-4,-1,0,1,2,2,2,2,2,2,1,1,0,-0,-1,-2,-2,-3,-4,-5,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-17,-18,-19,-20,-22,-23,-25,-26,-28,-29,-31,-33,-35,-37,-39,-41,-43,-46,-48,-51,-54,-57,-61,-65,-69,-74,-80,-86,-95,-105,-119,-144
-13,-6,-2,-0,1,2,2,2,2,2,2,2,1,1,0,-0,-1,-1,-2,-3,-3,-4,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-14,-16,-17,-18,-19,-21,-22,-23,-25,-27,-28,-30,-32,-34,-36,-38,-40,-42,-45,-47,-50,-53,-57,-61,-65,-70,-75,-82,-89,-100,-114,-137
-15,-7,-4,-1,0,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-2,-2,-3,-4,-4,-5,-6,-7,-8,-9,-10,-10,-11,-13,-14,-15,-16,-17,-18,-20,-21,-22,-24,-26,-27,-29,-31,-33,-35,-37,-39,-41,-44,-47,-50,-53,-57,-61,-66,-71,-77,-85,-95,-108,-132
-17,-9,-5,-2,-1,0,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-3,-3,-4,-5,-6,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-18,-19,-20,-22,-23,-25,-26,-28,-30,-32,-34,-36,-38,-41,-44,-47,-50,-53,-57,-62,-67,-73,-81,-90,-104,-126
-19,-11,-6,-3,-2,-0,1,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-2,-3,-4,-4,-5,-6,-7,-8,-8,-9,-10,-11,-12,-13,-15,-16,-17,-18,-20,-21,-23,-24,-26,-28,-29,-31,-34,-36,-38,-41,-44,-47,-50,-54,-59,-64,-70,-77,-86,-99,-122
-21,-12,-7,-4,-2,-1,0,1,1,2,2,2,2,2,2,2,1,1,1,0,-0,-1,-1,-2,-2,-3,-3,-4,-5,-6,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-17,-18,-19,-21,-22,-24,-25,-27,-29,-31,-33,-36,-38,-41,-44,-47,-51,-55,-60,-66,-73,-82,-95,-117
-23,-14,-9,-6,-3,-2,-1,0,1,1,2,2,2,2,2,2,2,1,1,1,0,-0,-0,-1,-1,-2,-3,-3,-4,-5,-5,-6,-7,-8,-9,-10,-11,-12,-13,-14,-15,-16,-17,-19,-20,-22,-23,-25,-27,-29,-31,-33,-36,-38,-41,-45,-48,-53,-57,-63,-70,-79,-92,-113
-25,-15,-10,-7,-4,-3,-1,-0,0,1,1,2,2,2,2,2,2,2,1,1,1,0,0,-0,-1,-1,-2,-2,-3,-4,-4,-5,-6,-7,-7,-8,-9,-10,-11,-12,-13,-15,-16,-17,-19,-20,-22,-23,-25,-27,-29,-31,-34,-36,-39,-42,-46,-50,-54,-60,-67,-76,-88,-109
-27,-17,-11,-8,-5,-3,-2,-1,-0,1,1,1,2,2,2,2,2,2,2,1,1,1,0,0,-0,-1,-1,-2,-2,-3,-4,-4,-5,-6,-6,-7,-8,-9,-10,-11,-12,-13,-14,-16,-17,-18,-20,-21,-23,-25,-27,-29,-31,-34,-37,-40,-43,-47,-52,-57,-64,-72,-85,-105
